year,beat_id,alleg_id,officer_gender,officer_race,complainent_gender,complainent_race,final_finding
2007,147,1005749,M,Hispanic,M,Hispanic,SU
2007,147,1005749,M,Hispanic,M,Black,SU
2007,147,1005749,M,White,M,Hispanic,SU
2007,147,1005749,M,White,M,Black,SU
2007,147,1005749,M,White,M,Hispanic,SU
2007,147,1005749,M,White,M,Black,SU
2006,35,1005784,M,White,F,White,NS
2006,35,1005784,M,White,F,White,NS
2007,160,1005804,M,Hispanic,M,Hispanic,SU
2007,160,1005804,M,Hispanic,M,Hispanic,SU
2007,29,1005828,M,Hispanic,M,White,SU
2007,177,1005861,M,White,M,Hispanic,NS
2007,177,1005861,M,White,M,Hispanic,NS
2007,4,1005893,M,White,M,White,NS
2007,4,1005893,M,White,M,Black,NS
2007,4,1005893,M,White,M,White,SU
2007,4,1005893,M,White,M,Black,SU
2007,4,1005893,M,White,M,White,SU
2007,4,1005893,M,White,M,Black,SU
2007,261,1005937,M,Black,M,White,SU
2007,261,1005937,M,Black,M,White,SU
2007,270,1005960,M,White,F,Black,NS
2007,270,1005960,M,White,F,Black,NS
2007,270,1005960,F,Black,F,Black,NS
2007,270,1005960,F,Black,F,Black,NS
2007,270,1005960,F,White,F,Black,NS
2007,270,1005960,F,White,F,Black,NS
2007,270,1005960,M,White,F,Black,NS
2007,270,1005960,M,White,F,Black,NS
2007,141,1005987,M,Hispanic,F,Hispanic,SU
2007,141,1005987,M,Hispanic,F,Hispanic,SU
2007,240,1005999,M,White,F,Black,NS
2007,240,1005999,M,White,F,Black,NS
2007,215,1006029,M,White,F,Black,NS
2007,215,1006029,M,White,F,Black,NS
2007,215,1006029,M,White,F,Black,NS
2007,250,1006034,M,Black,M,White,SU
2007,250,1006034,M,Black,M,White,SU
2007,81,1006113,M,Hispanic,M,Black,SU
2007,81,1006113,M,Hispanic,M,Black,SU
2007,123,1006133,M,White,F,White,SU
2007,123,1006133,M,White,F,White,SU
2007,2,1006156,M,White,F,Native American/Alaskan Native,NS
2007,2,1006156,M,White,F,Native American/Alaskan Native,NS
2007,2,1006156,M,White,F,Native American/Alaskan Native,NS
2007,2,1006156,M,White,F,Native American/Alaskan Native,NS
2007,91,1006198,M,Hispanic,M,Black,NS
2007,132,1006209,M,White,M,Black,SU
2007,132,1006209,M,White,F,Black,SU
2007,132,1006209,M,White,F,Black,SU
2007,71,1006224,M,White,M,Black,NS
2007,71,1006224,M,White,M,Black,NS
2007,71,1006224,M,White,M,Black,NS
2007,226,1006342,M,Black,M,Black,NS
2007,226,1006342,M,Black,M,Black,NS
2007,262,1006353,M,Black,F,Black,NS
2007,262,1006353,M,Black,F,Black,NS
2007,232,1006413,M,Hispanic,M,Black,NS
2007,232,1006413,M,Hispanic,M,Black,NS
2007,261,1006490,F,White,M,Black,SU
2007,261,1006490,M,Black,M,Black,SU
2007,269,1006564,M,Hispanic,M,Black,NS
2007,254,1006625,M,Hispanic,M,Black,NS
2007,254,1006625,M,Hispanic,M,Black,NS
2007,254,1006625,M,Hispanic,M,Black,NS
2007,254,1006625,M,Hispanic,M,Black,NS
2007,269,1006648,M,Black,M,White,SU
2007,275,1006657,M,White,M,Black,NS
2007,275,1006657,M,White,M,Black,NS
2007,275,1006657,M,Hispanic,M,Black,NS
2007,275,1006657,M,Hispanic,M,Black,NS
2007,123,1006660,M,Hispanic,M,Hispanic,NS
2007,107,1006680,M,White,M,Black,NS
2007,107,1006680,M,White,M,Black,NS
2007,107,1006680,M,White,M,Black,NS
2007,107,1006680,M,White,M,Black,NS
2007,65,1006726,M,Hispanic,M,Black,NS
2007,65,1006726,M,Hispanic,M,Black,NS
2007,88,1006770,M,Black,F,Black,NS
2007,88,1006770,M,Black,F,Black,NS
2007,88,1006770,F,White,F,Black,NS
2007,88,1006770,F,White,F,Black,NS
2007,88,1006770,M,Hispanic,F,Black,NS
2007,88,1006770,M,Hispanic,F,Black,NS
2007,88,1006770,M,White,F,Black,NS
2007,88,1006770,M,White,F,Black,NS
2007,88,1006770,M,White,F,Black,NS
2007,88,1006770,M,White,F,Black,NS
2007,88,1006770,M,White,F,Black,NS
2007,88,1006770,M,White,F,Black,NS
2007,88,1006770,M,Black,F,Black,NS
2007,88,1006770,M,Black,F,Black,NS
2007,88,1006770,M,White,F,Black,NS
2007,88,1006770,M,White,F,Black,NS
2007,88,1006770,M,White,F,Black,NS
2007,88,1006770,M,White,F,Black,NS
2007,88,1006770,M,White,F,Black,NS
2007,88,1006770,M,White,F,Black,NS
2007,88,1006770,M,White,F,Black,NS
2007,88,1006770,M,White,F,Black,NS
2007,88,1006770,M,Black,F,Black,NS
2007,88,1006770,M,Black,F,Black,NS
2007,88,1006770,M,Hispanic,F,Black,NS
2007,88,1006770,M,Hispanic,F,Black,NS
2007,88,1006770,M,White,F,Black,NS
2007,88,1006770,M,White,F,Black,NS
2007,229,1006775,M,White,F,White,NS
2007,229,1006775,M,White,F,White,NS
2007,229,1006775,M,White,F,White,NS
2007,229,1006775,M,White,F,White,NS
2007,164,1006781,M,Hispanic,M,White,NS
2007,155,1006787,M,White,F,Hispanic,NS
2007,155,1006787,M,White,F,Hispanic,NS
2007,269,1006816,F,Black,F,Black,NS
2005,36,1006830,M,White,M,White,NS
2007,194,1006837,M,White,F,Black,NS
2007,194,1006837,M,White,F,Black,NS
2007,145,1006938,M,Hispanic,M,Black,NS
2007,145,1006938,M,Hispanic,M,Black,NS
2007,228,1006950,M,Black,M,White,SU
2007,228,1006950,M,Black,M,White,SU
2007,182,1006970,M,White,M,White,NS
2007,182,1006970,M,White,M,White,NS
2007,42,1006972,M,White,F,White,SU
2007,42,1006972,M,White,F,White,SU
2007,125,1006979,M,Black,M,Black,NS
2007,125,1006979,M,Black,M,Black,NS
2007,145,1006982,M,White,F,Black,NS
2007,145,1006982,M,White,F,Black,NS
2007,232,1007031,M,White,M,Black,NS
2007,232,1007031,M,White,M,Black,NS
2007,232,1007031,M,White,M,Black,NS
2007,232,1007031,M,White,M,Black,NS
2007,232,1007031,M,Hispanic,M,Black,NS
2007,232,1007031,M,Hispanic,M,Black,NS
2007,232,1007031,M,Black,M,Black,NS
2007,232,1007031,M,Black,M,Black,NS
2007,232,1007031,M,White,M,Black,NS
2007,232,1007031,M,White,M,Black,NS
2007,232,1007031,M,Hispanic,M,Black,NS
2007,232,1007031,M,Hispanic,M,Black,NS
2007,232,1007031,M,Black,M,Black,NS
2007,232,1007031,M,Black,M,Black,NS
2007,232,1007031,M,White,M,Black,NS
2007,232,1007031,M,White,M,Black,NS
2007,232,1007031,M,White,M,Black,NS
2007,232,1007031,M,White,M,Black,NS
2007,232,1007031,M,Hispanic,M,Black,NS
2007,232,1007031,M,Hispanic,M,Black,NS
2007,232,1007031,M,Black,M,Black,NS
2007,232,1007031,M,Black,M,Black,NS
2007,232,1007031,M,White,M,Black,NS
2007,232,1007031,M,White,M,Black,NS
2007,232,1007031,M,White,M,Black,NS
2007,232,1007031,M,White,M,Black,NS
2007,78,1007037,M,White,M,Black,NS
2007,78,1007037,M,White,M,Black,NS
2007,242,1007038,M,White,F,Black,NS
2007,242,1007038,M,White,F,Black,NS
2007,36,1007050,M,Asian/Pacific,M,White,NS
2007,36,1007050,M,Asian/Pacific,M,Asian/Pacific Islander,NS
2007,36,1007050,M,Asian/Pacific,M,White,NS
2007,36,1007050,M,Asian/Pacific,M,Asian/Pacific Islander,NS
2007,134,1007054,M,White,F,Black,NS
2007,134,1007054,M,White,F,Black,NS
2007,134,1007054,M,White,F,Black,NS
2007,134,1007054,M,White,F,Black,NS
2007,210,1007059,M,White,M,Black,NS
2007,210,1007059,M,White,M,Black,NS
2007,210,1007059,M,White,M,Black,NS
2007,210,1007059,M,White,M,Black,NS
2007,210,1007059,M,Hispanic,M,Black,NS
2007,210,1007059,M,Hispanic,M,Black,NS
2007,210,1007059,M,White,M,Black,NS
2007,210,1007059,M,White,M,Black,NS
2007,68,1007107,M,White,F,Black,NS
2007,66,1007270,M,Black,M,Black,NS
2007,66,1007270,M,Black,M,Black,NS
2007,66,1007270,M,White,M,Black,NS
2007,66,1007270,M,White,M,Black,NS
2007,66,1007270,F,Asian/Pacific,M,Black,NS
2007,66,1007270,F,Asian/Pacific,M,Black,NS
2007,42,1007282,F,Black,F,White,SU
2007,42,1007282,F,Black,F,White,SU
2007,133,1007323,M,White,F,Black,NS
2007,133,1007323,M,White,F,Black,NS
2007,133,1007323,M,White,F,Black,NS
2007,133,1007323,M,White,F,Black,NS
2007,194,1007326,M,White,M,Black,NS
2007,194,1007326,M,White,M,Black,NS
2007,277,1007348,M,Black,M,Black,NS
2007,277,1007348,M,Black,M,Black,NS
2007,244,1007370,M,Black,F,Black,NS
2007,244,1007370,M,Black,F,Black,NS
2007,197,1007388,M,White,M,White,NS
2007,197,1007388,M,White,M,White,NS
2007,197,1007388,M,White,M,White,NS
2007,197,1007388,M,White,M,White,NS
2007,197,1007388,M,White,M,White,NS
2007,197,1007388,M,White,M,White,NS
2007,146,1007396,M,White,M,Black,NS
2007,2,1007435,M,Black,M,White,SU
2007,178,1007446,F,Black,M,White,SU
2007,178,1007446,F,Black,M,White,SU
2007,211,1007508,M,Hispanic,F,Black,NS
2007,211,1007508,M,Hispanic,F,Black,NS
2007,208,1007603,F,Black,F,Black,SU
2007,81,1007640,M,White,M,Black,NS
2007,207,1007647,F,White,M,Black,NS
2007,207,1007647,F,White,M,Black,NS
2007,90,1007705,F,Black,M,White,SU
2007,2,1007731,M,Black,M,Black,SU
2007,2,1007731,M,Black,M,Black,SU
2007,2,1007731,M,Black,M,Black,SU
2007,2,1007731,M,Black,M,Black,SU
2007,81,1007737,M,White,M,Black,NS
2007,81,1007737,M,White,M,Black,NS
2007,81,1007737,M,Black,M,Black,NS
2007,81,1007737,M,Black,M,Black,NS
2007,60,1007768,M,Black,F,Black,NS
2007,60,1007768,M,Black,F,Black,NS
2007,60,1007768,M,Black,F,Black,NS
2007,60,1007768,M,Black,F,Black,NS
2007,66,1007820,F,Hispanic,F,Black,NS
2007,66,1007820,F,Hispanic,M,White,NS
2007,66,1007820,F,Hispanic,F,Black,NS
2007,66,1007820,F,Hispanic,M,White,NS
2007,66,1007820,F,Hispanic,M,White,NS
2007,66,1007820,M,Hispanic,F,Black,NS
2007,66,1007820,M,Hispanic,M,White,NS
2007,66,1007820,M,Hispanic,F,Black,NS
2007,66,1007820,M,Hispanic,M,White,NS
2007,66,1007820,M,Hispanic,M,White,NS
2007,235,1007900,M,Hispanic,F,Black,NS
2007,235,1007900,M,Hispanic,F,Black,NS
2007,262,1007906,F,Black,M,Black,NS
2007,262,1007906,F,Black,M,Black,NS
2007,262,1007906,F,Black,M,Black,NS
2007,262,1007906,F,Black,M,Black,NS
2007,203,1007922,M,Native American/Alaskan Native,M,Black,NS
2007,203,1007922,M,Native American/Alaskan Native,M,Black,NS
2007,203,1007922,M,White,M,Black,NS
2007,203,1007922,M,White,M,Black,NS
2007,112,1007973,M,Asian/Pacific,F,Black,NS
2007,112,1007973,M,Asian/Pacific,F,Black,NS
2007,112,1007973,M,Asian/Pacific,F,Black,NS
2007,112,1007973,M,Asian/Pacific,F,Black,NS
2007,188,1008033,M,Hispanic,M,Hispanic,NS
2007,188,1008033,M,Hispanic,M,Hispanic,NS
2007,87,1008048,M,White,M,Black,NS
2007,153,1008049,M,Hispanic,F,Hispanic,NS
2007,153,1008049,M,Hispanic,F,Hispanic,NS
2007,153,1008049,M,White,F,Hispanic,NS
2007,97,1008051,M,White,M,Black,NS
2007,97,1008051,M,White,M,Black,NS
2007,112,1008088,M,Black,M,White,SU
2007,112,1008088,M,Black,M,White,SU
2007,271,1008096,M,White,M,White,SU
2007,271,1008096,M,White,M,Hispanic,SU
2007,271,1008096,M,White,M,White,SU
2007,271,1008096,M,White,M,White,SU
2007,271,1008096,M,White,M,Hispanic,SU
2007,271,1008096,M,White,M,White,SU
2007,79,1008112,M,Hispanic,F,Black,NS
2007,137,1008174,M,White,M,Black,NS
2007,137,1008174,M,White,M,Black,NS
2007,193,1008177,M,Hispanic,F,Black,NS
2007,245,1008207,M,Black,M,Black,SU
2007,245,1008207,M,Black,F,White,SU
2007,245,1008207,M,Black,F,White,SU
2007,5,1008228,F,Black,M,White,NS
2007,5,1008228,M,Hispanic,M,White,NS
2007,5,1008228,M,White,M,White,NS
2007,5,1008228,M,Asian/Pacific,M,White,NS
2007,5,1008228,F,Black,M,White,NS
2007,5,1008228,M,White,M,White,NS
2007,5,1008228,M,White,M,White,NS
2007,5,1008228,M,White,M,White,NS
2007,177,1008262,M,White,M,White,SU
2007,129,1008279,M,White,M,White,NS
2007,129,1008279,M,White,M,White,NS
2007,129,1008279,M,White,M,White,NS
2007,129,1008279,M,White,M,White,NS
2007,60,1008283,M,White,M,Black,NS
2007,60,1008283,M,White,M,Black,NS
2007,60,1008283,M,White,F,Black,NS
2007,60,1008283,M,White,M,Black,NS
2007,60,1008283,M,White,M,Black,NS
2007,60,1008283,M,White,F,Black,NS
2007,60,1008283,M,Asian/Pacific,M,Black,NS
2007,60,1008283,M,Asian/Pacific,M,Black,NS
2007,60,1008283,M,Asian/Pacific,F,Black,NS
2007,60,1008283,M,Asian/Pacific,M,Black,NS
2007,60,1008283,M,Asian/Pacific,M,Black,NS
2007,60,1008283,M,Asian/Pacific,F,Black,NS
2007,139,1008322,M,Hispanic,M,Black,NS
2007,139,1008322,M,Hispanic,M,Black,NS
2007,139,1008322,M,Hispanic,M,Black,NS
2007,139,1008322,M,Hispanic,M,Black,NS
2007,277,1008361,M,White,M,Black,NS
2007,277,1008361,M,White,M,Black,NS
2007,12,1008366,F,Black,M,Black,NS
2007,12,1008366,F,Black,M,Black,NS
2007,229,1008383,M,Black,M,Black,NS
2007,229,1008383,M,Black,M,Black,NS
2007,139,1008461,F,Black,F,Black,NS
2007,139,1008461,F,Black,F,Black,NS
2007,9,1008489,M,White,M,White,SU
2007,9,1008489,M,White,M,White,SU
2007,132,1008508,M,Black,M,White,SU
2007,31,1008518,M,White,F,Hispanic,NS
2007,31,1008518,M,White,M,White,NS
2007,31,1008518,M,White,M,White,NS
2007,49,1008532,M,Asian/Pacific,M,White,SU
2007,49,1008532,M,Asian/Pacific,M,White,SU
2007,106,1008537,M,Black,F,Black,NS
2007,106,1008537,M,Black,F,Black,NS
2007,226,1008556,M,Black,M,Black,NS
2007,226,1008556,M,Black,M,Black,NS
2007,104,1008585,M,White,M,Black,NS
2007,249,1008608,M,Black,F,Black,NS
2007,249,1008608,M,Black,F,Black,NS
2007,72,1008637,M,White,M,Black,NS
2007,72,1008637,M,White,M,Black,NS
2007,223,1008706,M,White,F,Hispanic,NS
2007,223,1008706,M,White,F,Hispanic,NS
2007,223,1008706,F,Hispanic,F,Hispanic,NS
2007,223,1008706,F,Hispanic,F,Hispanic,NS
2007,223,1008706,M,Black,F,Hispanic,NS
2007,223,1008706,M,Black,F,Hispanic,NS
2007,223,1008706,M,Hispanic,F,Hispanic,NS
2007,223,1008706,M,Hispanic,F,Hispanic,NS
2007,223,1008706,M,Black,F,Hispanic,NS
2007,223,1008706,M,Black,F,Hispanic,NS
2007,223,1008706,F,White,F,Hispanic,NS
2007,223,1008706,F,White,F,Hispanic,NS
2007,223,1008706,M,Black,F,Hispanic,NS
2007,223,1008706,M,Black,F,Hispanic,NS
2007,223,1008706,M,Black,F,Hispanic,NS
2007,223,1008706,M,Black,F,Hispanic,NS
2007,223,1008706,M,Black,F,Hispanic,NS
2007,223,1008706,M,Black,F,Hispanic,NS
2007,223,1008706,F,Hispanic,F,Hispanic,NS
2007,223,1008706,F,Hispanic,F,Hispanic,NS
2007,187,1008765,M,Hispanic,M,Hispanic,NS
2007,187,1008765,M,Hispanic,M,Hispanic,NS
2007,187,1008765,M,White,M,Hispanic,NS
2007,187,1008765,M,White,M,Hispanic,NS
2007,276,1008810,M,White,M,Black,NS
2007,276,1008810,M,White,M,Black,NS
2007,44,1008814,M,White,M,White,NS
2007,44,1008814,M,Hispanic,M,White,NS
2007,44,1008814,M,White,M,White,NS
2007,97,1008820,M,Black,F,Black,NS
2007,97,1008820,M,Black,F,Black,NS
2007,51,1008850,M,Native American/Alaskan Native,M,Black,NS
2007,51,1008850,M,Native American/Alaskan Native,M,Black,NS
2007,137,1008851,M,White,F,Black,NS
2007,137,1008851,M,White,F,Black,NS
2007,196,1008896,M,White,M,White,SU
2007,196,1008896,M,White,M,White,SU
2007,25,1008901,M,White,F,Black,NS
2007,25,1008901,M,White,F,Black,NS
2007,25,1008901,M,White,F,Black,NS
2007,25,1008901,M,White,F,Black,NS
2007,255,1008922,M,White,F,White,SU
2007,255,1008922,M,White,F,White,SU
2007,145,1008927,M,White,F,Black,NS
2007,145,1008927,M,White,F,Black,NS
2007,145,1008927,M,White,F,Black,NS
2007,145,1008927,M,White,F,Black,NS
2007,65,1008971,M,Hispanic,M,Black,NS
2007,65,1008971,M,Hispanic,M,Black,NS
2007,65,1008971,M,White,M,Black,NS
2007,65,1008971,M,White,M,Black,NS
2007,164,1008977,M,White,M,White,NS
2007,143,1009047,M,Hispanic,F,Black,NS
2007,143,1009047,M,Hispanic,F,Black,NS
2006,184,1009070,M,White,M,Black,NS
2006,184,1009070,M,White,M,Black,NS
2006,184,1009070,M,White,M,Black,NS
2006,184,1009070,M,White,M,Black,NS
2006,184,1009070,M,White,M,Black,NS
2006,184,1009070,M,White,M,Black,NS
2007,103,1009105,M,Black,M,Black,NS
2007,103,1009105,M,Black,M,Black,NS
2007,103,1009105,M,Black,M,Black,NS
2007,103,1009105,M,Black,M,Black,NS
2007,60,1009146,M,White,M,Black,NS
2007,60,1009146,M,White,M,Black,NS
2007,60,1009146,M,White,M,Black,NS
2007,60,1009146,M,White,M,Black,NS
2007,60,1009181,M,White,F,Black,NS
2007,60,1009181,M,White,F,Black,NS
2007,255,1009186,M,Black,F,White,NS
2007,255,1009186,M,Black,F,White,NS
2007,255,1009186,M,Black,F,White,NS
2007,88,1009208,M,White,M,Black,NS
2007,88,1009208,M,White,M,Black,NS
2007,88,1009208,M,White,M,Black,NS
2007,88,1009208,M,White,M,Black,NS
2007,88,1009208,M,White,M,Black,NS
2007,88,1009208,M,White,M,Black,NS
2007,88,1009208,M,White,M,Black,NS
2007,88,1009208,M,White,M,Black,NS
2007,88,1009208,M,White,M,Black,NS
2007,88,1009208,M,White,M,Black,NS
2007,88,1009208,M,White,M,Black,NS
2007,88,1009208,M,White,M,Black,NS
2007,88,1009208,M,White,M,Black,NS
2007,88,1009208,M,White,M,Black,NS
2007,226,1009237,M,White,F,Black,NS
2007,226,1009237,M,White,F,Black,NS
2007,226,1009237,M,Hispanic,F,Black,NS
2007,226,1009237,M,Hispanic,F,Black,NS
2007,153,1009249,M,Hispanic,M,Hispanic,NS
2007,153,1009249,M,Hispanic,M,Hispanic,NS
2007,153,1009249,M,Hispanic,M,Hispanic,NS
2007,153,1009249,M,Hispanic,M,Hispanic,NS
2007,107,1009286,M,Hispanic,M,Black,NS
2007,214,1009307,M,Black,M,Black,NS
2007,214,1009307,M,Black,M,Black,NS
2007,214,1009307,M,White,M,Black,NS
2007,214,1009307,M,White,M,Black,NS
2007,116,1009311,M,Black,M,White,NS
2007,116,1009311,M,Black,M,Black,NS
2007,116,1009311,M,Black,M,Black,NS
2007,45,1009335,M,White,F,White,NS
2007,45,1009335,M,White,F,White,NS
2007,152,1009336,M,White,F,White,NS
2007,152,1009336,M,White,F,White,NS
2007,152,1009336,M,White,F,White,NS
2007,152,1009336,M,White,F,White,NS
2007,52,1009341,F,Black,F,White,SU
2007,52,1009341,F,Black,F,White,SU
2007,17,1009383,M,Hispanic,M,Hispanic,NS
2007,17,1009383,M,Hispanic,M,Hispanic,NS
2007,174,1009398,M,Hispanic,M,Hispanic,NS
2007,174,1009398,M,Hispanic,M,Hispanic,NS
2007,2,1009451,M,White,M,White,SU
2007,2,1009451,M,White,M,White,SU
2007,269,1009456,M,Black,M,Black,NS
2007,269,1009456,M,Black,M,Black,NS
2007,269,1009456,M,Black,M,Black,NS
2007,269,1009456,M,Black,M,Black,NS
2007,235,1009495,M,White,M,Black,NS
2007,235,1009495,M,White,M,Black,NS
2007,37,1009498,M,White,M,Black,NS
2007,37,1009498,M,White,M,Black,NS
2007,261,1009516,M,White,F,Black,NS
2007,228,1009519,F,Black,M,Black,SU
2007,228,1009519,F,Black,M,Black,SU
2007,196,1009525,M,Hispanic,M,Black,NS
2007,196,1009525,M,Hispanic,M,Black,NS
2007,14,1009530,M,Hispanic,M,White,SU
2007,213,1009578,M,White,F,Black,NS
2007,213,1009578,M,White,F,Black,NS
2007,213,1009578,M,White,F,Black,NS
2007,213,1009578,M,White,F,Black,NS
2007,213,1009578,M,Asian/Pacific,F,Black,NS
2007,213,1009578,M,Asian/Pacific,F,Black,NS
2007,68,1009685,F,White,M,Black,NS
2007,68,1009685,F,White,M,Black,NS
2007,68,1009685,M,White,M,Black,NS
2007,68,1009685,M,White,M,Black,NS
2007,125,1009707,M,Black,M,White,NS
2007,125,1009707,M,Black,M,White,NS
2007,147,1009729,M,Hispanic,F,Black,NS
2007,147,1009729,M,Hispanic,F,Black,NS
2007,147,1009729,M,Hispanic,F,Black,NS
2007,147,1009729,M,Hispanic,F,Black,NS
2007,147,1009729,M,White,F,Black,NS
2007,147,1009729,M,White,F,Black,NS
2007,147,1009729,M,White,F,Black,NS
2007,147,1009729,M,White,F,Black,NS
2007,147,1009729,M,White,F,Black,NS
2007,147,1009729,M,White,F,Black,NS
2007,147,1009729,M,White,F,Black,NS
2007,147,1009729,M,White,F,Black,NS
2007,147,1009729,M,White,F,Black,NS
2007,147,1009729,M,White,F,Black,NS
2007,147,1009729,M,White,F,Black,NS
2007,147,1009729,M,White,F,Black,NS
2007,147,1009729,M,White,F,Black,NS
2007,147,1009729,M,White,F,Black,NS
2007,147,1009729,M,White,F,Black,NS
2007,147,1009729,M,White,F,Black,NS
2007,147,1009729,M,White,F,Black,NS
2007,147,1009729,M,White,F,Black,NS
2007,147,1009729,M,White,F,Black,NS
2007,147,1009729,M,White,F,Black,NS
2007,147,1009729,M,Hispanic,F,Black,NS
2007,147,1009729,M,Hispanic,F,Black,NS
2007,147,1009729,M,Hispanic,F,Black,NS
2007,147,1009729,M,Hispanic,F,Black,NS
2007,147,1009729,M,White,F,Black,NS
2007,147,1009729,M,White,F,Black,NS
2007,147,1009729,M,White,F,Black,NS
2007,147,1009729,M,White,F,Black,NS
2007,147,1009729,M,Hispanic,F,Black,NS
2007,147,1009729,M,Hispanic,F,Black,NS
2007,147,1009729,M,Hispanic,F,Black,NS
2007,147,1009729,M,Hispanic,F,Black,NS
2007,147,1009729,M,Hispanic,F,Black,NS
2007,147,1009729,M,Hispanic,F,Black,NS
2007,147,1009729,M,Hispanic,F,Black,NS
2007,147,1009729,M,Hispanic,F,Black,NS
2007,147,1009729,M,Hispanic,F,Black,NS
2007,147,1009729,M,Hispanic,F,Black,NS
2007,147,1009729,M,Hispanic,F,Black,NS
2007,147,1009729,M,Hispanic,F,Black,NS
2007,147,1009729,M,White,F,Black,NS
2007,147,1009729,M,White,F,Black,NS
2007,147,1009729,M,White,F,Black,NS
2007,147,1009729,M,White,F,Black,NS
2007,147,1009729,M,Hispanic,F,Black,NS
2007,147,1009729,M,Hispanic,F,Black,NS
2007,147,1009729,M,Hispanic,F,Black,NS
2007,147,1009729,M,Hispanic,F,Black,NS
2007,241,1009771,F,White,M,Black,NS
2007,241,1009771,F,White,M,Black,NS
2007,241,1009771,M,White,M,Black,NS
2007,241,1009771,M,White,M,Black,NS
2007,203,1009792,M,Black,M,Black,NS
2007,203,1009792,M,Black,M,Black,NS
2007,203,1009792,M,Black,M,Black,NS
2007,203,1009792,M,Black,M,Black,NS
2007,223,1009804,M,Black,M,Black,SU
2007,223,1009804,M,Black,M,Black,SU
2007,46,1009863,M,White,M,Black,SU
2007,29,1009950,M,Hispanic,M,White,NS
2007,29,1009950,M,Hispanic,M,White,NS
2007,29,1009950,M,Hispanic,M,White,NS
2007,29,1009950,M,Hispanic,M,White,NS
2007,29,1009950,F,White,M,White,NS
2007,29,1009950,F,White,M,White,NS
2007,29,1009950,F,White,M,White,NS
2007,29,1009950,F,White,M,White,NS
2007,174,1009999,F,White,M,White,NS
2007,174,1009999,F,White,M,White,NS
2007,223,1010031,M,White,M,Hispanic,SU
2007,223,1010031,M,White,M,Hispanic,SU
2007,261,1010082,M,Black,F,Black,SU
2007,261,1010082,M,Black,F,Black,SU
2007,154,1010124,M,White,F,Hispanic,NS
2007,154,1010124,M,White,F,Hispanic,NS
2007,223,1010143,M,Black,M,Hispanic,NS
2007,61,1010185,M,White,M,White,NS
2007,61,1010185,M,White,M,White,NS
2007,7,1010190,M,White,M,Black,NS
2007,7,1010190,M,White,M,Black,NS
2007,256,1010192,M,White,M,White,SU
2007,256,1010192,M,Black,M,White,SU
2007,266,1010224,M,White,F,Black,NS
2007,266,1010224,M,White,F,Black,NS
2007,266,1010224,M,White,F,Black,NS
2007,266,1010224,M,White,F,Black,NS
2007,66,1010239,M,Hispanic,F,Black,NS
2007,66,1010239,M,Hispanic,F,Black,NS
2007,228,1010262,M,White,F,Hispanic,SU
2007,228,1010262,M,White,F,Hispanic,SU
2007,134,1010276,M,White,M,Black,NS
2007,134,1010276,M,White,M,Black,NS
2007,134,1010276,M,White,M,Black,NS
2007,134,1010276,M,White,M,Black,NS
2007,134,1010276,M,White,M,Black,NS
2007,134,1010276,M,White,M,Black,NS
2007,248,1010294,F,Hispanic,M,Black,NS
2007,248,1010294,F,Hispanic,M,Black,NS
2007,248,1010294,M,White,M,Black,NS
2007,248,1010294,M,White,M,Black,NS
2007,80,1010336,M,White,M,Black,NS
2007,80,1010336,M,White,M,Black,NS
2007,94,1010361,F,White,M,White,SU
2007,94,1010361,F,White,M,White,SU
2007,41,1010465,M,White,F,Hispanic,NS
2007,41,1010465,M,White,F,Hispanic,NS
2007,41,1010465,M,White,F,Hispanic,NS
2007,41,1010465,M,White,F,Hispanic,NS
2007,41,1010465,M,White,F,Hispanic,NS
2007,41,1010465,M,White,F,Hispanic,NS
2007,84,1010471,M,Hispanic,M,White,NS
2007,84,1010471,M,Hispanic,M,White,NS
2007,174,1010481,M,White,M,Black,NS
2007,174,1010481,M,White,M,Black,NS
2007,174,1010481,M,White,M,Black,NS
2007,174,1010481,M,White,M,Black,NS
2007,160,1010511,F,Hispanic,M,Hispanic,SU
